
/workspace/re/bin/libhalalium.so:     file format elf64-little
00000000002742d8 UNKNOWN           _ZTVN10__cxxabiv119__pointer_type_infoE@@Base+0x0000000000000010
00000000002742f8 UNKNOWN           _ZTVN10__cxxabiv119__pointer_type_infoE@@Base+0x0000000000000010
0000000000274328 UNKNOWN           _ZTVN10__cxxabiv119__pointer_type_infoE@@Base+0x0000000000000010
0000000000274348 UNKNOWN           _ZTVN10__cxxabiv119__pointer_type_infoE@@Base+0x0000000000000010
0000000000273f10 UNKNOWN           _ZTSl@@Base
0000000000273648 UNKNOWN           _ZTISt16nested_exception@@Base
0000000000273f60 UNKNOWN           _ZTSm@@Base
0000000000274050 UNKNOWN           _ZTSn@@Base
0000000000273750 UNKNOWN           _ZTISt9bad_alloc@@Base
0000000000273838 UNKNOWN           _ZTISt9bad_alloc@@Base
0000000000277530 UNKNOWN           _ZTISt9bad_alloc@@Base
0000000000273da0 UNKNOWN           _ZTIa@@Base
0000000000273dc0 UNKNOWN           _ZTIa@@Base
00000000002740a0 UNKNOWN           _ZTSo@@Base
0000000000273c60 UNKNOWN           _ZTIb@@Base
0000000000273c80 UNKNOWN           _ZTIb@@Base
00000000002732d0 UNKNOWN           _ZTISt9exception@@Base
00000000002736a8 UNKNOWN           _ZTISt9exception@@Base
00000000002737a0 UNKNOWN           _ZTISt9exception@@Base
0000000000273808 UNKNOWN           _ZTISt9exception@@Base
0000000000273820 UNKNOWN           _ZTISt9exception@@Base
00000000002738c8 UNKNOWN           _ZTISt9exception@@Base
00000000002739e0 UNKNOWN           _ZTISt9exception@@Base
0000000000274698 UNKNOWN           _ZTISt9exception@@Base
00000000002746b0 UNKNOWN           _ZTISt9exception@@Base
00000000002774e0 UNKNOWN           _ZTISt9exception@@Base
00000000002738a8 UNKNOWN           _ZNSt12domain_errorD0Ev@@Base
00000000002739b0 UNKNOWN           _ZTISt11range_error@@Base
0000000000273d00 UNKNOWN           _ZTIc@@Base
0000000000273d20 UNKNOWN           _ZTIc@@Base
00000000002736e0 UNKNOWN           _ZTSNSt6__ndk114__shared_countE@@Base
00000000002741b0 UNKNOWN           _ZTId@@Base
00000000002741d0 UNKNOWN           _ZTId@@Base
0000000000277660 UNKNOWN           __cxa_finalize@LIBC
0000000000277668 UNKNOWN           __cxa_atexit@LIBC
0000000000277670 UNKNOWN           __register_atfork@LIBC
0000000000277678 UNKNOWN           __cxa_guard_acquire@@Base
0000000000277680 UNKNOWN           __cxa_guard_release@@Base
0000000000277688 UNKNOWN           _ZNSt6__ndk15mutexD1Ev@@Base
0000000000277690 UNKNOWN           _Znwm@@Base
0000000000277698 UNKNOWN           _ZNSt6__ndk115__thread_structC1Ev@@Base
00000000002776a0 UNKNOWN           pthread_create@LIBC
00000000002776a8 UNKNOWN           _ZNSt6__ndk16thread6detachEv@@Base
00000000002776b0 UNKNOWN           _ZNSt6__ndk16threadD1Ev@@Base
00000000002776b8 UNKNOWN           _ZNSt6__ndk120__throw_system_errorEiPKc@@Base
00000000002776c0 UNKNOWN           _ZNSt6__ndk115__thread_structD1Ev@@Base
00000000002776c8 UNKNOWN           _ZdlPv@@Base
00000000002776d0 UNKNOWN           __stack_chk_fail@LIBC
00000000002776d8 UNKNOWN           _ZNSt6__ndk119__thread_local_dataEv@@Base
00000000002776e0 UNKNOWN           pthread_setspecific@LIBC
00000000002776e8 UNKNOWN           memset@LIBC
00000000002776f0 UNKNOWN           _ZNSt6__ndk111this_thread9sleep_forERKNS_6chrono8durationIxNS_5ratioILl1ELl1000000000EEEEE@@Base
00000000002776f8 UNKNOWN           strlen@LIBC
0000000000277700 UNKNOWN           memmove@LIBC
0000000000277708 UNKNOWN           memcpy@LIBC
0000000000277710 UNKNOWN           __cxa_allocate_exception@@Base
0000000000277718 UNKNOWN           _ZNSt12length_errorD1Ev@@Base
0000000000277720 UNKNOWN           __cxa_throw@@Base
0000000000277728 UNKNOWN           __cxa_free_exception@@Base
0000000000277730 UNKNOWN           _ZNSt11logic_errorC2EPKc@@Base
0000000000277738 UNKNOWN           __cxa_guard_abort@@Base
0000000000277740 UNKNOWN           AInputEvent_getType@Base
0000000000277748 UNKNOWN           AMotionEvent_getAction@Base
0000000000277750 UNKNOWN           _ZNSt6__ndk15mutex4lockEv@@Base
0000000000277758 UNKNOWN           AMotionEvent_getX@Base
0000000000277760 UNKNOWN           AMotionEvent_getY@Base
0000000000277768 UNKNOWN           _ZNSt6__ndk15mutex6unlockEv@@Base
0000000000277770 UNKNOWN           eglGetCurrentContext@Base
0000000000277778 UNKNOWN           eglQuerySurface@Base
0000000000277780 UNKNOWN           clock_gettime@LIBC
0000000000277788 UNKNOWN           glViewport@Base
0000000000277790 UNKNOWN           _ZNSt6__ndk16chrono12steady_clock3nowEv@@Base
0000000000277798 UNKNOWN           __android_log_print@Base
00000000002777a0 UNKNOWN           DobbySymbolResolver@@Base
00000000002777a8 UNKNOWN           DobbyHook@@Base
00000000002777b0 UNKNOWN           _ZNSt20bad_array_new_lengthC1Ev@@Base
00000000002777b8 UNKNOWN           _ZNSt20bad_array_new_lengthD1Ev@@Base
00000000002777c0 UNKNOWN           DobbyDestroy@@Base
00000000002777c8 UNKNOWN           _ZNSt6__ndk112__next_primeEm@@Base
00000000002777d0 UNKNOWN           __strlen_chk@LIBC
00000000002777d8 UNKNOWN           memcmp@LIBC
00000000002777e0 UNKNOWN           __cxa_begin_catch@@Base
00000000002777e8 UNKNOWN           _ZSt9terminatev@@Base
00000000002777f0 UNKNOWN           time@LIBC
00000000002777f8 UNKNOWN           localtime_r@LIBC
0000000000277800 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc@@Base
0000000000277808 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc@@Base
0000000000277810 UNKNOWN           __vsnprintf_chk@LIBC
0000000000277818 UNKNOWN           _ZNSt6__ndk19to_stringEi@@Base
0000000000277820 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6insertEmPKc@@Base
0000000000277828 UNKNOWN           fmodf@LIBC
0000000000277830 UNKNOWN           sincosf@LIBC
0000000000277838 UNKNOWN           atan2f@LIBC
0000000000277840 UNKNOWN           sinf@LIBC
0000000000277848 UNKNOWN           _ZNSt12out_of_rangeD1Ev@@Base
0000000000277850 UNKNOWN           slCreateEngine@Base
0000000000277858 UNKNOWN           strncpy@LIBC
0000000000277860 UNKNOWN           memchr@LIBC
0000000000277868 UNKNOWN           vsnprintf@LIBC
0000000000277870 UNKNOWN           fopen@LIBC
0000000000277878 UNKNOWN           fclose@LIBC
0000000000277880 UNKNOWN           ftell@LIBC
0000000000277888 UNKNOWN           fseek@LIBC
0000000000277890 UNKNOWN           fread@LIBC
0000000000277898 UNKNOWN           fwrite@LIBC
00000000002778a0 UNKNOWN           qsort@LIBC
00000000002778a8 UNKNOWN           sscanf@LIBC
00000000002778b0 UNKNOWN           fork@LIBC
00000000002778b8 UNKNOWN           waitpid@LIBC
00000000002778c0 UNKNOWN           execvp@LIBC
00000000002778c8 UNKNOWN           exit@LIBC
00000000002778d0 UNKNOWN           cosf@LIBC
00000000002778d8 UNKNOWN           strcmp@LIBC
00000000002778e0 UNKNOWN           fflush@LIBC
00000000002778e8 UNKNOWN           printf@LIBC
00000000002778f0 UNKNOWN           malloc@LIBC
00000000002778f8 UNKNOWN           free@LIBC
0000000000277900 UNKNOWN           acosf@LIBC
0000000000277908 UNKNOWN           __memset_chk@LIBC
0000000000277910 UNKNOWN           __memcpy_chk@LIBC
0000000000277918 UNKNOWN           powf@LIBC
0000000000277920 UNKNOWN           strncmp@LIBC
0000000000277928 UNKNOWN           strchr@LIBC
0000000000277930 UNKNOWN           logf@LIBC
0000000000277938 UNKNOWN           atof@LIBC
0000000000277940 UNKNOWN           log@LIBC
0000000000277948 UNKNOWN           pow@LIBC
0000000000277950 UNKNOWN           glGetString@Base
0000000000277958 UNKNOWN           glGetIntegerv@Base
0000000000277960 UNKNOWN           __strcpy_chk@LIBC
0000000000277968 UNKNOWN           __strcat_chk@LIBC
0000000000277970 UNKNOWN           glDeleteTextures@Base
0000000000277978 UNKNOWN           glBindBuffer@Base
0000000000277980 UNKNOWN           glCreateShader@Base
0000000000277988 UNKNOWN           glShaderSource@Base
0000000000277990 UNKNOWN           glCompileShader@Base
0000000000277998 UNKNOWN           glCreateProgram@Base
00000000002779a0 UNKNOWN           glAttachShader@Base
00000000002779a8 UNKNOWN           glLinkProgram@Base
00000000002779b0 UNKNOWN           glGetProgramiv@Base
00000000002779b8 UNKNOWN           glDetachShader@Base
00000000002779c0 UNKNOWN           glDeleteShader@Base
00000000002779c8 UNKNOWN           glGetUniformLocation@Base
00000000002779d0 UNKNOWN           glGetAttribLocation@Base
00000000002779d8 UNKNOWN           glGenBuffers@Base
00000000002779e0 UNKNOWN           glBindTexture@Base
00000000002779e8 UNKNOWN           glBindVertexArray@Base
00000000002779f0 UNKNOWN           fprintf@LIBC
00000000002779f8 UNKNOWN           glGetProgramInfoLog@Base
0000000000277a00 UNKNOWN           glActiveTexture@Base
0000000000277a08 UNKNOWN           glIsEnabled@Base
0000000000277a10 UNKNOWN           glGenVertexArrays@Base
0000000000277a18 UNKNOWN           glBufferData@Base
0000000000277a20 UNKNOWN           glBufferSubData@Base
0000000000277a28 UNKNOWN           glScissor@Base
0000000000277a30 UNKNOWN           glDrawElements@Base
0000000000277a38 UNKNOWN           glDeleteVertexArrays@Base
0000000000277a40 UNKNOWN           glIsProgram@Base
0000000000277a48 UNKNOWN           glUseProgram@Base
0000000000277a50 UNKNOWN           glBindSampler@Base
0000000000277a58 UNKNOWN           glBlendEquationSeparate@Base
0000000000277a60 UNKNOWN           glBlendFuncSeparate@Base
0000000000277a68 UNKNOWN           glEnable@Base
0000000000277a70 UNKNOWN           glDisable@Base
0000000000277a78 UNKNOWN           glPixelStorei@Base
0000000000277a80 UNKNOWN           glGenTextures@Base
0000000000277a88 UNKNOWN           glTexParameteri@Base
0000000000277a90 UNKNOWN           glTexImage2D@Base
0000000000277a98 UNKNOWN           glTexSubImage2D@Base
0000000000277aa0 UNKNOWN           glBlendEquation@Base
0000000000277aa8 UNKNOWN           glUniform1i@Base
0000000000277ab0 UNKNOWN           glUniformMatrix4fv@Base
0000000000277ab8 UNKNOWN           glEnableVertexAttribArray@Base
0000000000277ac0 UNKNOWN           glVertexAttribPointer@Base
0000000000277ac8 UNKNOWN           glGetShaderiv@Base
0000000000277ad0 UNKNOWN           glGetShaderInfoLog@Base
0000000000277ad8 UNKNOWN           open@LIBC
0000000000277ae0 UNKNOWN           __errno@LIBC
0000000000277ae8 UNKNOWN           __open_2@LIBC
0000000000277af0 UNKNOWN           close@LIBC
0000000000277af8 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_@@Base
0000000000277b00 UNKNOWN           sysconf@LIBC
0000000000277b08 UNKNOWN           mprotect@LIBC
0000000000277b10 UNKNOWN           fgets@LIBC
0000000000277b18 UNKNOWN           regcomp@LIBC
0000000000277b20 UNKNOWN           regexec@LIBC
0000000000277b28 UNKNOWN           regfree@LIBC
0000000000277b30 UNKNOWN           syscall@LIBC
0000000000277b38 UNKNOWN           getpid@LIBC
0000000000277b40 UNKNOWN           strtoull@LIBC
0000000000277b48 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEaSERKS5_@@Base
0000000000277b50 UNKNOWN           mmap@LIBC
0000000000277b58 UNKNOWN           munmap@LIBC
0000000000277b60 UNKNOWN           readlink@LIBC
0000000000277b68 UNKNOWN           strerror@LIBC
0000000000277b70 UNKNOWN           dlsym@LIBC
0000000000277b78 UNKNOWN           __cxa_rethrow@@Base
0000000000277b80 UNKNOWN           __cxa_end_catch@@Base
0000000000277b88 UNKNOWN           _ZNSt9exceptionD2Ev@@Base
0000000000277b90 UNKNOWN           __system_property_get@LIBC
0000000000277b98 UNKNOWN           strtoll@LIBC
0000000000277ba0 UNKNOWN           fstat@LIBC
0000000000277ba8 UNKNOWN           DobbyCodePatch@@Base
0000000000277bb0 UNKNOWN           stat@LIBC
0000000000277bb8 UNKNOWN           feof@LIBC
0000000000277bc0 UNKNOWN           getc@LIBC
0000000000277bc8 UNKNOWN           strstr@LIBC
0000000000277bd0 UNKNOWN           _ZdaPv@@Base
0000000000277bd8 UNKNOWN           _ZNKSt6__ndk110error_code7messageEv@@Base
0000000000277be0 UNKNOWN           _ZNSt6__ndk115system_categoryEv@@Base
0000000000277be8 UNKNOWN           abort@LIBC
0000000000277bf0 UNKNOWN           snprintf@LIBC
0000000000277bf8 UNKNOWN           _Znam@@Base
0000000000277c00 UNKNOWN           read@LIBC
0000000000277c08 UNKNOWN           realloc@LIBC
0000000000277c10 UNKNOWN           _ZNSt6__ndk114error_categoryD2Ev@@Base
0000000000277c18 UNKNOWN           _ZNSt13exception_ptraSERKS_@@Base
0000000000277c20 UNKNOWN           _ZSt17current_exceptionv@@Base
0000000000277c28 UNKNOWN           _ZNSt13exception_ptrD1Ev@@Base
0000000000277c30 UNKNOWN           _ZNSt16nested_exceptionD1Ev@@Base
0000000000277c38 UNKNOWN           _ZNSt13exception_ptrC1ERKS_@@Base
0000000000277c40 UNKNOWN           _ZSt17rethrow_exceptionSt13exception_ptr@@Base
0000000000277c48 UNKNOWN           _ZNSt14overflow_errorD1Ev@@Base
0000000000277c50 UNKNOWN           _ZNSt13runtime_errorC2EPKc@@Base
0000000000277c58 UNKNOWN           _ZNSt6__ndk112bad_weak_ptrD1Ev@@Base
0000000000277c60 UNKNOWN           _ZNSt6__ndk114__shared_countD2Ev@@Base
0000000000277c68 UNKNOWN           _ZNSt9bad_allocC1Ev@@Base
0000000000277c70 UNKNOWN           _ZNSt9bad_allocD1Ev@@Base
0000000000277c78 UNKNOWN           _ZNSt11logic_errorC2ERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEE@@Base
0000000000277c80 UNKNOWN           _ZNSt11logic_errorC2ERKS_@@Base
0000000000277c88 UNKNOWN           _ZNSt13runtime_errorC2ERKNSt6__ndk112basic_stringIcNS0_11char_traitsIcEENS0_9allocatorIcEEEE@@Base
0000000000277c90 UNKNOWN           _ZNSt13runtime_errorC1EPKc@@Base
0000000000277c98 UNKNOWN           _ZNSt13runtime_errorD1Ev@@Base
0000000000277ca0 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7replaceEmmPKcm@@Base
0000000000277ca8 UNKNOWN           _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE7replaceEmmPKwm@@Base
0000000000277cb0 UNKNOWN           _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE21__grow_by_and_replaceEmmmmmmPKw@@Base
0000000000277cb8 UNKNOWN           wcslen@LIBC
0000000000277cc0 UNKNOWN           wmemchr@LIBC
0000000000277cc8 UNKNOWN           _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE6insertEmPKwm@@Base
0000000000277cd0 UNKNOWN           _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEE6appendEmw@@Base
0000000000277cd8 UNKNOWN           wmemcmp@LIBC
0000000000277ce0 UNKNOWN           _ZNSt6__ndk112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEED1Ev@@Base
0000000000277ce8 UNKNOWN           strtoul@LIBC
0000000000277cf0 UNKNOWN           strtof@LIBC
0000000000277cf8 UNKNOWN           strtod@LIBC
0000000000277d00 UNKNOWN           strtold@LIBC
0000000000277d08 UNKNOWN           wcstoul@LIBC
0000000000277d10 UNKNOWN           wcstoll@LIBC
0000000000277d18 UNKNOWN           wcstoull@LIBC
0000000000277d20 UNKNOWN           wcstof@LIBC
0000000000277d28 UNKNOWN           wcstod@LIBC
0000000000277d30 UNKNOWN           wcstold@LIBC
0000000000277d38 UNKNOWN           swprintf@LIBC
0000000000277d40 UNKNOWN           _ZNSt6__ndk112basic_stringIwNS_11char_traitsIwEENS_9allocatorIwEEED1Ev@@Base
0000000000277d48 UNKNOWN           strtol@LIBC
0000000000277d50 UNKNOWN           _ZNSt16invalid_argumentD1Ev@@Base
0000000000277d58 UNKNOWN           wcstol@LIBC
0000000000277d60 UNKNOWN           strerror_r@LIBC
0000000000277d68 UNKNOWN           _ZNSt13runtime_errorD2Ev@@Base
0000000000277d70 UNKNOWN           _ZNSt6__ndk112system_errorD1Ev@@Base
0000000000277d78 UNKNOWN           _ZNSt6__ndk112system_errorC1ENS_10error_codeEPKc@@Base
0000000000277d80 UNKNOWN           _ZNSt6__ndk118condition_variableD1Ev@@Base
0000000000277d88 UNKNOWN           _ZNSt6__ndk118condition_variable10notify_oneEv@@Base
0000000000277d90 UNKNOWN           _ZNSt6__ndk118condition_variable10notify_allEv@@Base
0000000000277d98 UNKNOWN           _ZNSt6__ndk118condition_variable4waitERNS_11unique_lockINS_5mutexEEE@@Base
0000000000277da0 UNKNOWN           _ZNSt6__ndk112future_errorD1Ev@@Base
0000000000277da8 UNKNOWN           _ZNSt6__ndk112future_errorC1ENS_10error_codeE@@Base
0000000000277db0 UNKNOWN           _ZNSt6__ndk117__assoc_sub_state24set_value_at_thread_exitEv@@Base
0000000000277db8 UNKNOWN           _ZNSt6__ndk117__assoc_sub_state13set_exceptionESt13exception_ptr@@Base
0000000000277dc0 UNKNOWN           _ZNSt6__ndk117__assoc_sub_state28set_exception_at_thread_exitESt13exception_ptr@@Base
0000000000277dc8 UNKNOWN           _ZNSt6__ndk117__assoc_sub_state12__make_readyEv@@Base
0000000000277dd0 UNKNOWN           _ZNSt6__ndk117__assoc_sub_state4copyEv@@Base
0000000000277dd8 UNKNOWN           _ZNSt6__ndk16futureIvEC1EPNS_17__assoc_sub_stateE@@Base
0000000000277de0 UNKNOWN           pthread_mutex_destroy@LIBC
0000000000277de8 UNKNOWN           pthread_mutex_lock@LIBC
0000000000277df0 UNKNOWN           pthread_mutex_trylock@LIBC
0000000000277df8 UNKNOWN           pthread_mutex_unlock@LIBC
0000000000277e00 UNKNOWN           pthread_mutexattr_init@LIBC
0000000000277e08 UNKNOWN           pthread_mutexattr_settype@LIBC
0000000000277e10 UNKNOWN           pthread_mutex_init@LIBC
0000000000277e18 UNKNOWN           pthread_mutexattr_destroy@LIBC
0000000000277e20 UNKNOWN           pthread_self@LIBC
0000000000277e28 UNKNOWN           pthread_cond_destroy@LIBC
0000000000277e30 UNKNOWN           pthread_cond_signal@LIBC
0000000000277e38 UNKNOWN           pthread_cond_broadcast@LIBC
0000000000277e40 UNKNOWN           pthread_cond_wait@LIBC
0000000000277e48 UNKNOWN           pthread_cond_timedwait@LIBC
0000000000277e50 UNKNOWN           pthread_getspecific@LIBC
0000000000277e58 UNKNOWN           _ZNSt6__ndk115__thread_struct25notify_all_at_thread_exitEPNS_18condition_variableEPNS_5mutexE@@Base
0000000000277e60 UNKNOWN           pthread_join@LIBC
0000000000277e68 UNKNOWN           pthread_detach@LIBC
0000000000277e70 UNKNOWN           nanosleep@LIBC
0000000000277e78 UNKNOWN           pthread_key_create@LIBC
0000000000277e80 UNKNOWN           _ZNSt6__ndk115__thread_struct27__make_ready_at_thread_exitEPNS_17__assoc_sub_stateE@@Base
0000000000277e88 UNKNOWN           _ZNSt11logic_errorD2Ev@@Base
0000000000277e90 UNKNOWN           __cxa_uncaught_exceptions@@Base
0000000000277e98 UNKNOWN           __cxa_decrement_exception_refcount@@Base
0000000000277ea0 UNKNOWN           __cxa_increment_exception_refcount@@Base
0000000000277ea8 UNKNOWN           __cxa_current_primary_exception@@Base
0000000000277eb0 UNKNOWN           __cxa_rethrow_primary_exception@@Base
0000000000277eb8 UNKNOWN           ioctl@LIBC
0000000000277ec0 UNKNOWN           __cxa_get_globals@@Base
0000000000277ec8 UNKNOWN           __cxa_get_globals_fast@@Base
0000000000277ed0 UNKNOWN           _ZSt14get_unexpectedv@@Base
0000000000277ed8 UNKNOWN           _ZSt13get_terminatev@@Base
0000000000277ee0 UNKNOWN           _ZSt15get_new_handlerv@@Base
0000000000277ee8 UNKNOWN           __cxa_demangle@@Base
0000000000277ef0 UNKNOWN           __emutls_get_address@@Base
0000000000277ef8 UNKNOWN           _ZNSt9exceptionD1Ev@@Base
0000000000277f00 UNKNOWN           _ZNSt13bad_exceptionD1Ev@@Base
0000000000277f08 UNKNOWN           _ZNSt11logic_errorD1Ev@@Base
0000000000277f10 UNKNOWN           _ZNSt12domain_errorD1Ev@@Base
0000000000277f18 UNKNOWN           _ZNSt11range_errorD1Ev@@Base
0000000000277f20 UNKNOWN           _ZNSt15underflow_errorD1Ev@@Base
0000000000277f28 UNKNOWN           _ZNSt9type_infoD2Ev@@Base
0000000000277f30 UNKNOWN           _ZNSt9type_infoD1Ev@@Base
0000000000277f38 UNKNOWN           _ZNSt8bad_castD1Ev@@Base
0000000000277f40 UNKNOWN           _ZNSt10bad_typeidD1Ev@@Base
0000000000277f48 UNKNOWN           vfprintf@LIBC
0000000000277f50 UNKNOWN           fputc@LIBC
0000000000277f58 UNKNOWN           vasprintf@LIBC
0000000000277f60 UNKNOWN           android_set_abort_message@LIBC
